timestamp,gasX,gasY,gasZ
373100,0.127280,0.125814,0.128981
373200,0.127573,0.131639,0.128076
373300,0.109226,0.112358,0.112694
373400,0.116140,0.116556,0.124249
373500,0.112734,0.118173,0.111808
373600,0.122093,0.122291,0.125622
373700,0.103219,0.099165,0.096110
373800,0.125435,0.129712,0.125387
373900,0.135620,0.135944,0.132603
374000,0.117249,0.117294,0.122189
374100,0.115381,0.111178,0.110487
374200,0.125482,0.126031,0.123351
374300,0.109707,0.115658,0.113558
374400,0.118487,0.116208,0.113218
374500,0.123481,0.128712,0.125935
374600,0.122234,0.120349,0.116585
374700,0.114033,0.110405,0.113003
374800,0.130943,0.133048,0.141648
374900,0.105761,0.107004,0.099903
375000,0.123665,0.125739,0.119100
375100,0.126627,0.129293,0.126935
375200,0.109132,0.112223,0.108012
375300,0.115988,0.114643,0.110998
375400,0.121855,0.126874,0.130209
375500,0.104003,0.104862,0.103702
375600,0.095681,0.099226,0.101449
375700,0.113043,0.116374,0.110959
375800,0.131074,0.129573,0.132695
375900,0.129825,0.124019,0.128476
376000,0.118391,0.113609,0.124601
376100,0.114377,0.114782,0.111386
376200,0.122156,0.119081,0.122433
376300,0.101587,0.102304,0.106012
376400,0.120382,0.115827,0.117031
376500,0.116835,0.125424,0.126253
376600,0.125026,0.128623,0.122813
376700,0.096326,0.100099,0.096228
376800,0.115209,0.112103,0.113905
376900,0.124061,0.124822,0.118825
377000,0.114816,0.121190,0.114983
377100,0.112388,0.111592,0.110008
377200,0.135908,0.132680,0.130821
377300,0.116384,0.112461,0.111547
377400,0.125959,0.126085,0.119517
377500,0.119906,0.121552,0.122693
377600,0.108205,0.102685,0.109384
377700,0.115757,0.108699,0.115199
377800,0.124773,0.125453,0.119285
377900,0.126290,0.125841,0.128430
378000,0.117110,0.122460,0.113049
378100,0.125246,0.123286,0.120707
378200,0.124925,0.125808,0.129000
378300,0.115548,0.124624,0.127339
378400,0.120577,0.116224,0.122193
378500,0.120092,0.119087,0.111367
378600,0.116872,0.124314,0.119132
378700,0.131090,0.133013,0.123875
378800,0.118219,0.117566,0.123006
378900,0.128978,0.123241,0.120599
379000,0.130976,0.131448,0.131608
379100,0.119615,0.124849,0.121228
379200,0.122992,0.119863,0.122074
379300,0.125272,0.124970,0.129809
379400,0.121856,0.114880,0.119448
379500,0.129822,0.139195,0.130514
379600,0.120956,0.116835,0.123260
379700,0.121905,0.119712,0.116436
379800,0.122412,0.129043,0.118413
379900,0.116425,0.115805,0.116327
380000,0.112035,0.113340,0.108609
380100,0.109265,0.111120,0.110232
380200,0.123388,0.121896,0.121367
380300,0.113873,0.121559,0.114244
380400,0.129588,0.131337,0.131948
380500,0.123163,0.120110,0.121317
380600,0.109533,0.106754,0.110877
380700,0.130566,0.127907,0.130444
380800,0.121949,0.127374,0.124981
380900,0.126088,0.128908,0.123269
381000,0.126334,0.129182,0.125947
381100,0.123408,0.117695,0.116715
381200,0.114177,0.115750,0.118036
381300,0.128306,0.123071,0.132077
381400,0.128229,0.123758,0.120533
381500,0.112522,0.117122,0.110095
381600,0.122925,0.126722,0.129872
381700,0.113937,0.114152,0.115620
381800,0.129953,0.124551,0.125532
381900,0.115334,0.118927,0.112031
382000,0.111616,0.108501,0.114622
382100,0.105278,0.096198,0.100493
382200,0.114191,0.112767,0.116701
382300,0.125321,0.116891,0.120953
382400,0.097165,0.098170,0.101862
382500,0.115792,0.113051,0.118740
382600,0.126637,0.126511,0.121120
382700,0.124289,0.124151,0.122626
382800,0.126403,0.124869,0.126416
382900,0.120686,0.123102,0.119468
383000,0.091273,0.097458,0.094895
383100,0.111082,0.110056,0.110763
383200,0.102997,0.108225,0.107543
383300,0.115831,0.117970,0.121109
383400,0.136625,0.130551,0.137732
383500,0.120427,0.125867,0.122779
383600,0.109583,0.108517,0.111408
383700,0.103701,0.108157,0.105738
383800,0.124199,0.122925,0.129188
383900,0.121035,0.124063,0.122534
384000,0.135308,0.139442,0.137706
384100,0.106455,0.107902,0.104226
384200,0.104656,0.104297,0.107841
384300,0.107838,0.107320,0.110171
384400,0.125668,0.125656,0.128430
384500,0.135000,0.133458,0.133561
384600,0.127702,0.124722,0.124287
384700,0.110600,0.107026,0.107083
384800,0.134866,0.134099,0.140557
384900,0.117459,0.123487,0.128642
385000,0.112620,0.113832,0.113141
385100,0.125867,0.126484,0.123495
385200,0.114072,0.113935,0.111809
385300,0.115941,0.113391,0.112188
385400,0.101577,0.101648,0.101615
385500,0.138269,0.134335,0.145098
385600,0.134268,0.137253,0.131914
385700,0.108705,0.104036,0.110818
385800,0.103463,0.103883,0.105234
385900,0.128651,0.132716,0.129102
386000,0.118604,0.119762,0.117679
386100,0.108903,0.110815,0.113534
386200,0.127463,0.133286,0.129419
386300,0.116424,0.111668,0.112879
386400,0.110006,0.110658,0.109630
386500,0.119152,0.115091,0.109023
386600,0.103131,0.099381,0.100037
386700,0.124717,0.118058,0.120954
386800,0.133484,0.133523,0.136321
386900,0.126383,0.129991,0.122417
387000,0.119376,0.120537,0.122142
387100,0.127904,0.124057,0.117004
387200,0.129120,0.128378,0.130495
387300,0.102987,0.104656,0.110150
387400,0.115526,0.117537,0.118586
387500,0.106559,0.112371,0.111183
387600,0.140210,0.143267,0.145056
387700,0.103923,0.101352,0.106686
387800,0.120156,0.120708,0.120042
387900,0.103644,0.097631,0.099215
388000,0.100932,0.113335,0.098464
388100,0.116447,0.118288,0.122930
388200,0.124567,0.131681,0.124221
388300,0.117902,0.117441,0.116862
388400,0.119590,0.115539,0.120096
388500,0.133975,0.130881,0.130469
388600,0.107529,0.107475,0.115075
388700,0.123196,0.121681,0.121871
388800,0.128607,0.127835,0.128404
388900,0.124837,0.119622,0.128327
389000,0.117738,0.116558,0.113815
389100,0.126168,0.118515,0.124525
389200,0.124905,0.125494,0.117791
389300,0.124710,0.122795,0.117196
389400,0.103489,0.103722,0.105258
389500,0.143140,0.142465,0.139676
389600,0.126969,0.124522,0.122351
389700,0.121837,0.118685,0.117026
389800,0.123511,0.122098,0.120960
389900,0.127019,0.128916,0.139174
390000,0.137134,0.134205,0.132457
390100,0.110821,0.110190,0.106464
390200,0.116044,0.117077,0.117958
390300,0.106384,0.111548,0.109568
390400,0.134628,0.139752,0.137488
390500,0.104822,0.108975,0.110222
390600,0.133536,0.133100,0.128893
390700,0.089681,0.085342,0.089848
390800,0.129317,0.129651,0.131126
390900,0.135528,0.136236,0.135059
391000,0.124112,0.119073,0.127177
391100,0.113430,0.119530,0.120457
391200,0.111828,0.119802,0.112458
391300,0.122876,0.125635,0.122778
391400,0.120420,0.115235,0.119877
391500,0.104552,0.103180,0.100818
391600,0.104263,0.103115,0.110602
391700,0.112333,0.104915,0.115873
391800,0.138615,0.134961,0.139818
391900,0.121395,0.120977,0.122554
392000,0.124043,0.125386,0.117768
392100,0.123575,0.123910,0.127884
392200,0.121339,0.120182,0.118700
392300,0.097087,0.097342,0.096580
392400,0.101491,0.107769,0.110314
392500,0.117596,0.122716,0.113237
392600,0.120913,0.125245,0.117590
392700,0.106556,0.103314,0.103252
392800,0.118914,0.117842,0.121813
392900,0.116445,0.114353,0.116008
393000,0.107268,0.106512,0.106983
393100,0.120411,0.116019,0.121621
393200,0.127203,0.123796,0.133150
393300,0.130516,0.131181,0.134442
393400,0.124944,0.121736,0.121518
393500,0.102102,0.103880,0.103974
393600,0.108159,0.109078,0.109586
393700,0.130837,0.130445,0.131533
393800,0.133382,0.134035,0.134029
393900,0.126220,0.128217,0.119782
394000,0.118201,0.121922,0.118172
394100,0.120636,0.121314,0.128820
394200,0.106745,0.108124,0.108365
394300,0.123511,0.125154,0.121823
394400,0.119330,0.117889,0.119289
394500,0.111952,0.114410,0.117518
394600,0.135178,0.138432,0.142749
394700,0.124791,0.121346,0.120328
394800,0.115370,0.114754,0.116389
394900,0.116542,0.115783,0.117666
395000,0.122952,0.121082,0.119552
395100,0.108325,0.106552,0.107084
395200,0.128980,0.127523,0.130330
395300,0.126901,0.132217,0.129121
395400,0.126304,0.132651,0.135906
395500,0.127136,0.129578,0.130228
395600,0.091381,0.095962,0.096264
395700,0.121184,0.118525,0.127607
395800,0.133024,0.130775,0.132746
395900,0.112817,0.115982,0.110591
396000,0.108825,0.108550,0.103633
396100,0.109904,0.112128,0.114000
396200,0.129419,0.129105,0.132120
396300,0.105183,0.110254,0.101384
396400,0.110359,0.115848,0.107615
396500,0.129185,0.131047,0.128507
396600,0.111224,0.101799,0.111957
396700,0.127123,0.135529,0.137137
396800,0.122990,0.125667,0.125988
396900,0.122927,0.116392,0.117310
397000,0.114472,0.116265,0.111152
397100,0.107857,0.119977,0.107520
397200,0.104681,0.105702,0.101733
397300,0.132976,0.135320,0.131683
397400,0.125979,0.121347,0.117059
397500,0.098007,0.095513,0.098269
397600,0.126925,0.136012,0.130867
397700,0.126503,0.123771,0.121235
397800,0.135653,0.133108,0.137886
397900,0.108901,0.112268,0.110932
398000,0.113014,0.111587,0.110180
398100,0.139323,0.143557,0.142338
398200,0.124807,0.117557,0.121900
398300,0.131407,0.137423,0.129091
398400,0.120575,0.114926,0.114637
398500,0.106851,0.109844,0.102616
398600,0.107127,0.111299,0.110271
398700,0.104952,0.115623,0.108025
398800,0.121775,0.119142,0.118521
398900,0.139880,0.133441,0.138439
399000,0.107556,0.106166,0.110140
399100,0.116526,0.113447,0.110990
399200,0.141832,0.137462,0.135228
399300,0.108721,0.107107,0.111156
399400,0.095969,0.104575,0.098674
399500,0.125500,0.122622,0.126311
399600,0.101478,0.106543,0.101375
399700,0.105534,0.105530,0.105549
399800,0.121398,0.113010,0.122124
399900,0.133142,0.133067,0.133170
400000,0.125912,0.130216,0.122097
400100,0.109123,0.114834,0.106319
400200,0.118241,0.112663,0.111106
400300,0.128202,0.131280,0.133975
400400,0.114575,0.112707,0.115149
400500,0.108571,0.115111,0.109452
400600,0.111255,0.109102,0.115258
400700,0.122740,0.119974,0.123546
400800,0.122820,0.119609,0.124966
400900,0.126341,0.126430,0.125498
401000,0.121784,0.122047,0.126911
401100,0.107175,0.107472,0.107783
401200,0.126256,0.126731,0.117429
401300,0.130668,0.137480,0.131692
401400,0.129005,0.134216,0.134166
401500,0.130403,0.134974,0.134840
401600,0.123550,0.120774,0.120836
401700,0.112336,0.111182,0.113271
401800,0.122429,0.122659,0.120643
401900,0.128578,0.118689,0.127217
402000,0.102241,0.108363,0.102016
402100,0.108416,0.104673,0.106422
402200,0.095456,0.100426,0.100253
402300,0.125786,0.124053,0.119380
402400,0.124510,0.127452,0.125199
402500,0.117843,0.125037,0.121997
402600,0.131902,0.129408,0.127617
402700,0.122505,0.119042,0.118191
402800,0.121812,0.122748,0.124561
402900,0.112824,0.121438,0.117707
403000,0.119645,0.116651,0.120717
403100,0.110899,0.104372,0.104030
403200,0.118927,0.120626,0.118733
403300,0.132009,0.134238,0.129884
403400,0.110995,0.112539,0.116987
403500,0.142107,0.146152,0.151366
403600,0.133776,0.136806,0.137258
403700,0.118578,0.119075,0.115964
403800,0.126100,0.125332,0.125502
403900,0.100095,0.095246,0.097086
404000,0.136404,0.134091,0.136153
404100,0.115559,0.111074,0.114607
404200,0.106863,0.103543,0.104265
404300,0.128800,0.130187,0.129024
404400,0.116715,0.116210,0.124360
404500,0.139924,0.142246,0.145944
404600,0.125261,0.116047,0.117228
404700,0.120622,0.123706,0.120433
404800,0.114544,0.117182,0.112690
404900,0.117661,0.123345,0.113477
405000,0.136004,0.130806,0.135760
405100,0.109131,0.110797,0.107899
405200,0.109642,0.105435,0.106607
405300,0.130694,0.129870,0.131466
405400,0.126375,0.126964,0.124667
405500,0.134494,0.130802,0.126666
405600,0.121079,0.121677,0.122010
405700,0.125204,0.132825,0.124069
405800,0.113497,0.117339,0.110833
405900,0.126598,0.126313,0.120728
406000,0.124359,0.120017,0.118366
406100,0.103541,0.106604,0.102745
406200,0.131527,0.127730,0.131283
406300,0.124022,0.123487,0.124697
406400,0.127740,0.124968,0.125749
406500,0.108947,0.111096,0.112184
406600,0.141335,0.143697,0.144759
406700,0.115647,0.116546,0.118039
406800,0.129253,0.133205,0.136570
406900,0.130726,0.136186,0.126495
407000,0.113504,0.113820,0.113518
407100,0.111536,0.114448,0.110889
407200,0.121470,0.124908,0.124341
407300,0.122459,0.125588,0.120235
407400,0.121555,0.117640,0.117023
407500,0.113481,0.116545,0.117979
407600,0.123099,0.129897,0.127161
407700,0.107277,0.109696,0.103995
407800,0.136344,0.133948,0.138695
407900,0.118928,0.118443,0.122475
408000,0.107715,0.107733,0.110045
408100,0.123202,0.121928,0.122054
408200,0.125975,0.123516,0.121592
408300,0.105243,0.110702,0.103655
408400,0.136280,0.131482,0.141993
408500,0.125845,0.126380,0.125295
408600,0.118379,0.123949,0.121613
408700,0.132083,0.132019,0.127203
408800,0.096010,0.094112,0.096459
408900,0.133102,0.135507,0.131721
409000,0.119067,0.124114,0.124532
409100,0.108646,0.100809,0.100647
409200,0.119709,0.118341,0.123416
409300,0.136858,0.139719,0.130120
409400,0.120700,0.114828,0.114608
409500,0.122506,0.126626,0.126782
409600,0.111151,0.107910,0.112596
409700,0.109512,0.113002,0.106171
409800,0.112347,0.117099,0.122687
409900,0.114606,0.115264,0.111642
410000,0.135865,0.135140,0.136315
410100,0.133188,0.130371,0.126818
410200,0.107419,0.111128,0.109086
410300,0.120952,0.123523,0.117446
410400,0.121755,0.124977,0.127228
410500,0.113843,0.109191,0.113705
410600,0.122174,0.124740,0.117903
410700,0.125974,0.123090,0.124014
410800,0.125706,0.123198,0.124677
410900,0.130947,0.130341,0.132685
411000,0.116759,0.119565,0.119243
411100,0.127108,0.121399,0.123908
411200,0.115083,0.108588,0.115405
411300,0.139174,0.137568,0.139843
411400,0.125077,0.129479,0.127428
411500,0.140407,0.142964,0.141240
411600,0.126832,0.133868,0.137115
411700,0.151517,0.148439,0.143753
411800,0.139550,0.137862,0.136125
411900,0.093103,0.096379,0.091922
412000,0.111470,0.120751,0.112581
412100,0.099943,0.104933,0.103766
412200,0.126287,0.126440,0.121795
412300,0.109494,0.114229,0.110362
412400,0.118696,0.120354,0.120753
412500,0.113838,0.111225,0.117501
412600,0.124406,0.125795,0.124021
412700,0.112143,0.113306,0.110197
412800,0.114637,0.109555,0.115602
412900,0.129639,0.129581,0.126568
413000,0.112702,0.109448,0.113509
413100,0.111800,0.115794,0.110757
413200,0.117159,0.118827,0.119949
413300,0.124849,0.122852,0.128278
413400,0.121020,0.120130,0.116299
413500,0.122674,0.119823,0.129020
413600,0.101903,0.109664,0.114404
413700,0.116641,0.117894,0.124291
413800,0.124447,0.120943,0.124135
413900,0.108202,0.105346,0.106072
414000,0.111290,0.108493,0.101907
414100,0.123723,0.124698,0.122744
414200,0.121767,0.120658,0.121733
414300,0.113678,0.109993,0.109770
414400,0.125532,0.127148,0.120831
414500,0.120472,0.124220,0.121040
414600,0.098201,0.105468,0.097541
414700,0.120493,0.121019,0.121875
414800,0.126176,0.126421,0.125409
414900,0.114565,0.121911,0.121527
415000,0.115261,0.114999,0.116575
415100,0.124903,0.123398,0.126126
415200,0.130235,0.138962,0.132257
415300,0.099468,0.093666,0.088833
415400,0.131319,0.129945,0.128485
415500,0.124740,0.129177,0.122804
415600,0.120951,0.123089,0.130248
415700,0.128166,0.129143,0.123402
415800,0.099818,0.099869,0.102500
415900,0.142631,0.139748,0.138104
416000,0.106736,0.106132,0.109550
416100,0.121636,0.117280,0.113861
416200,0.106883,0.109240,0.107568
416300,0.109040,0.108936,0.109925
416400,0.114165,0.125037,0.122288
416500,0.118775,0.112246,0.115258
416600,0.118171,0.117417,0.121277
416700,0.114874,0.106038,0.118067
416800,0.115840,0.108312,0.108832
416900,0.134654,0.130611,0.133380
417000,0.098717,0.104296,0.096419
417100,0.123914,0.122420,0.124182
417200,0.111423,0.114744,0.116537
417300,0.120875,0.122355,0.124680
417400,0.114576,0.117331,0.113851
417500,0.118043,0.114489,0.115576
417600,0.132141,0.130649,0.130002
417700,0.125986,0.130549,0.136288
417800,0.128176,0.131126,0.125172
417900,0.091778,0.093013,0.092392
418000,0.126994,0.127061,0.130931
418100,0.121789,0.121751,0.120113
418200,0.119229,0.118304,0.117956
418300,0.110881,0.110973,0.111369
418400,0.122630,0.125685,0.121988
418500,0.123314,0.121031,0.125644
418600,0.109095,0.111347,0.109191
418700,0.117738,0.115653,0.111528
418800,0.127504,0.126030,0.124146
418900,0.124908,0.117193,0.121340
419000,0.110624,0.112818,0.113160
419100,0.118772,0.112988,0.114818
419200,0.125573,0.126647,0.125292
419300,0.124665,0.122187,0.123541
419400,0.125646,0.126694,0.126280
419500,0.129217,0.128817,0.135400
419600,0.110230,0.110219,0.110792
419700,0.118332,0.119149,0.118529
419800,0.117037,0.120485,0.127386
419900,0.130634,0.128485,0.131127
420000,0.109397,0.110477,0.108258
420100,0.127418,0.135003,0.132001
420200,0.128027,0.133126,0.136369
420300,0.112381,0.111772,0.108372
420400,0.142068,0.146547,0.144265
420500,0.132294,0.136173,0.134550
420600,0.116663,0.121359,0.120953
420700,0.113024,0.110999,0.111276
420800,0.106013,0.104413,0.110483
420900,0.102199,0.094350,0.099205
421000,0.117725,0.115750,0.117364
421100,0.111122,0.112257,0.104593
421200,0.106267,0.110028,0.115130
421300,0.108675,0.109828,0.114761
421400,0.127467,0.122962,0.121408
421500,0.124119,0.127376,0.123336
421600,0.123338,0.124794,0.126711
421700,0.129385,0.126843,0.132634
421800,0.128228,0.127941,0.126358
421900,0.109937,0.107677,0.116919
422000,0.095096,0.096690,0.092810
422100,0.108052,0.111361,0.107323
422200,0.121835,0.121361,0.121623
422300,0.122148,0.127096,0.119341
422400,0.142937,0.138365,0.134152
422500,0.118553,0.114244,0.115641
422600,0.112807,0.115686,0.116441
422700,0.137687,0.136282,0.134652
422800,0.103512,0.108700,0.105401
422900,0.135940,0.133435,0.138031
423000,0.110022,0.112341,0.114178
423100,0.130652,0.123218,0.119681
423200,0.125565,0.127675,0.125772
423300,0.125858,0.121657,0.119954
423400,0.115628,0.112039,0.115170
423500,0.110767,0.110034,0.111754
423600,0.124448,0.129532,0.129734
423700,0.122798,0.116253,0.119793
423800,0.124780,0.125951,0.127963
423900,0.106279,0.109508,0.103298
424000,0.114864,0.116217,0.111724
424100,0.125091,0.123113,0.124087
424200,0.124560,0.120431,0.122845
424300,0.137870,0.132472,0.135880
424400,0.111209,0.112227,0.111682
424500,0.115512,0.118925,0.122358
424600,0.119246,0.117363,0.112973
424700,0.114979,0.117115,0.112942
424800,0.115561,0.116112,0.118514
424900,0.114762,0.115681,0.120198
425000,0.119677,0.119692,0.115138
425100,0.104886,0.108159,0.111954
425200,0.121620,0.121625,0.117673
425300,0.126203,0.122943,0.127667
425400,0.129715,0.131918,0.129928
425500,0.124355,0.117275,0.124924
425600,0.135324,0.138947,0.137600
425700,0.108469,0.098088,0.103275
425800,0.115728,0.120239,0.121235
425900,0.121899,0.117599,0.113596
426000,0.117760,0.117865,0.122611
426100,0.123087,0.122357,0.123253
426200,0.115227,0.109747,0.113991
426300,0.112305,0.113190,0.107319
426400,0.138056,0.133293,0.133539
426500,0.122605,0.123568,0.121154
426600,0.135666,0.132509,0.132142
426700,0.122602,0.121295,0.120993
426800,0.121786,0.117584,0.119076
426900,0.114397,0.112725,0.112588
427000,0.131141,0.134849,0.128943
427100,0.116529,0.111985,0.118854
427200,0.102964,0.099978,0.102837
427300,0.119991,0.117919,0.120511
427400,0.124807,0.122852,0.121644
427500,0.117284,0.122686,0.121410
427600,0.134409,0.132372,0.133993
427700,0.132985,0.132916,0.133019
427800,0.114253,0.115038,0.116829
